"YEAR_MONTH","SFDC_ACCOUNT_ID","SWIMLANE_MAP","AGE_IN_MONTHS","SUBSCRIBED_ROUTER_COUNT","TERM_MAP","CHURNED_ACCOUNT_FLAG","LOGIN_COUNT","TOTAL_MINUTES","Account_NCM_Permissions","Account_Subscription_Change_License","Account_Subscriptions","Dashboard_Clients_Tab","Devices_Remote_Connect_Connect_to_Device_UI","Devices_Subnav_Network_Interfaces","Devices_Interfaces_Interface_Details","Devices_Toggle_Image","Footer_Contact_Cradlepoint_Link","Footer_Knowledge_Base_Link","Groups_Add","Groups_Commands_Menu","Groups_Configuration_Edit","Groups_Dashboard","Groups_Firmware_Menu","Groups_Group_Data_Usage","Groups_Settings","Groups_Refresh_Button","Notifications","Help_Panel_Button","NetCloud_Perimeter","Network_Interfaces_Commands_Menu","Network_Interfaces_Export_Menu","Network_Interfaces_Filter_All","Reports_Report_Type_Data_Usage","Reports_Report_Type_Signal_Quality","Reports_Run_Report_Button","Routers_Commands_Ping","Routers_Commands_Reboot","Routers_Commands_Restore_to_Defaults","Routers_Commands_Speed_Test","Routers_Commands_Unregister","Routers_Commands_Menu","Routers_Configuration_Edit","Routers_Configuration_Resume_Updates","Routers_Configuration_Summary","Routers_Configuration_Menu","Routers_Device_Dashboard_Link","Routers_Firmware_Retry_Upgrade","Routers_Move","Routers_NetCloud_OS_Menu","Routers_Remote_Connect_Console","Routers_Remote_Connect_Menu","Scheduler_Subnav_Schedules","Scheduler_Tasks_Add","Scheduler_Tasks_Edit","Churn_Probability"
2020-01-01,"0013800001Cw6LGAAZ","100100",103,1016,"111",0,8,206,1,0,1,3,6,1,0,0,0,0,1,0,0,0,2,0,1,0,1,3,0,4,0,1,0,1,1,1,4,0,1,0,7,2,1,0,5,5,0,7,8,0,9,1,0,0,-8.63567030384704e-18
2021-02-01,"0015000000dqXGbAAM","100000",676,1103,"111",0,745,4958,2,20,15,1,83,54,0,4,0,0,1,1,19,0,14,0,0,134,14,1,3,1,1,0,0,0,0,2,23,8,284,15,255,3,19,2,211,413,10,49,41,0,168,0,0,0,-8.01442245901285e-18
2021-02-01,"0015000000tTef6AAC","001100",661,1274,"111",0,315,1715,11,1,4,4,5,9,5,4,0,1,5,3,33,55,19,0,4,0,3,0,12,1,0,0,0,0,0,0,1,0,0,0,14,74,14,2,184,45,14,36,32,15,24,0,0,0,-9.53338970266504e-18
2020-12-01,"00138000015tWKeAAM","001000",616,5698,"110",0,476,2506,7,0,0,0,0,112,0,5,0,0,5,0,3,8,0,0,0,0,5,0,7,17,12,0,0,0,0,35,3,1,0,0,94,2,31,5,77,156,7,172,34,0,0,0,0,0,-9.423885283244e-18
2021-06-01,"0015000000xQ6A9AAK","111100",648,7428,"111",0,626,1965,9,11,36,0,10,57,0,8,0,0,4,2,7,10,1,0,1,1,3,1,12,0,3,0,0,0,0,2,1,1,1,12,49,29,19,1,87,142,6,47,38,1,11,0,0,0,-9.45315874190111e-18
2020-10-01,"0015000000r7pd9AAA","001000",642,5961,"000",0,344,1891,2,0,4,0,0,1,1,2,0,0,3,0,72,8,2,0,1,0,2,1,2,0,0,0,0,0,0,0,5,1,0,0,12,10,25,1,53,77,16,236,21,4,7,0,0,0,-1.03411203211667e-17
2020-05-01,"001500000134gVCAAY","001000",135,1070,"000",0,103,259,10,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,-8.53267109746092e-18
2021-06-01,"0015000000RuupLAAR","100000",716,1031,"110",0,540,4034,0,0,0,0,301,0,0,11,0,0,2,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,91,0,219,0,332,34,16,6,117,69,1,57,18,1,842,0,0,0,-8.79179541668496e-18
2021-06-01,"0015000000dqjyPAAQ","001000",697,6140,"110",0,2784,7542,9,2,6,0,2,293,0,59,0,0,1,0,2,4,2,0,0,0,17,0,4,1,8,1,0,0,0,1,568,24,5,0,703,36,73,6,230,309,0,334,23,1,41,0,0,0,-8.88286839917374e-18
2020-10-01,"0015000000qHeumAAC","101100",159,1105,"110",0,145,473,0,0,0,0,2,5,0,3,0,0,0,0,1,2,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,0,0,10,6,1,10,29,20,1,1,1,11,14,0,0,0,-1.01633111648791e-17
2020-12-01,"0015000000UxtaTAAR","001100",697,1453,"111",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00051026057429689
2020-12-01,"0015000000tqSUIAA2","110000",647,2128,"110",0,143,907,0,7,16,0,0,1,3,0,0,0,0,1,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,100,121,6,0,4,13,199,0,9,2,1,27,0,0,0,-9.55507374611475e-18
2020-05-01,"0015000000NjEA4AAN","111000",705,6352,"110",0,739,2630,2,0,1,0,19,30,3,4,4,0,5,1,8,4,1,0,2,1,8,5,10,2,2,0,0,1,0,9,25,0,6,0,130,27,11,10,81,201,0,27,8,226,319,0,0,0,-9.02706728811431e-18
2020-06-01,"00138000018bKtGAAU","001100",613,3673,"111",0,160,571,0,0,0,0,1,5,0,0,0,0,1,1,15,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,10,16,8,0,0,16,40,0,8,0,1,4,0,0,0,-9.29161261820077e-18
2021-04-01,"0015000000xQ6A9AAK","111100",648,7422,"111",0,584,2268,22,0,3,6,63,45,1,4,0,0,8,4,20,11,3,0,2,0,12,6,38,1,4,0,0,0,0,10,2,0,5,8,70,34,6,3,81,87,0,88,11,15,89,1,1,0,-9.54206332004493e-18
2020-09-01,"0013800001R3QVTAA3","100100",602,2052,"111",0,31,196,0,0,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,32,5,0,1,0,2,19,0,0,0,-9.08561420542853e-18
2020-10-01,"0013800001HjD67AAF","111100",662,1319,"110",0,938,6862,20,0,12,7,159,77,10,15,0,0,28,5,24,18,1,1,2,0,19,1,22,2,2,0,0,0,0,3,5,19,47,0,95,96,14,7,326,1053,1,183,18,16,205,0,1,0,-8.61073365387988e-18
2021-03-01,"0015000000tpSWsAAM","111100",659,1127,"000",0,60,311,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,17,28,1,1,41,16,1,12,0,0,2,0,0,0,-1.01329535040495e-17
2021-04-01,"0015000000erxT6AAI","001000",661,1508,"110",0,555,2505,0,0,1,0,27,2,1,14,0,0,3,0,1,10,5,0,0,0,9,0,0,0,1,0,0,0,0,4,29,13,0,0,60,102,33,0,155,274,5,83,7,3,35,0,0,0,-9.60061023735914e-18
2021-04-01,"0015000000tqSUIAA2","110000",647,2148,"110",0,206,1066,1,20,16,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,3,0,10,2,0,0,0,0,12,0,0,23,51,2,5,1,14,98,0,25,5,2,41,0,0,0,-9.36642256810227e-18
2020-03-01,"00138000017gcv0AAA","100100",634,1099,"001",0,65,373,1,0,1,3,11,0,0,0,0,0,1,0,7,3,8,0,0,9,1,0,0,0,0,0,0,0,0,0,2,1,0,1,7,0,4,0,59,2,0,9,0,0,13,0,0,0,-9.40436964413926e-18
2020-03-01,"0013800001CwaQsAAJ","100100",653,5,"011",0,103,411,3,0,7,1,8,0,0,0,0,0,2,0,10,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,9,46,58,0,4,0,9,17,0,0,0,0.0085
2020-03-01,"0015000000VXYgvAAH","101000",694,2070,"111",0,117,5481,3,0,0,0,4,40,0,11,0,0,8,2,12,10,5,0,3,0,23,5,12,1,0,0,0,0,0,12,138,54,200,27,490,175,15,14,402,319,1,109,19,77,123,0,0,0,-8.71590126461097e-18
2021-06-01,"0015000000oILPaAAO","110000",684,2438,"111",0,168,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36,0,0,1,4,42,0,0,0,3,3,0,0,0,0,0,0,0,0,-8.35052513248335e-18
2020-09-01,"0015000000jXjjEAAS","001100",694,568,"110",0,8,957,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,0,0,0,0,0,0,2,0,26,0,37,7,9,0,37,101,10,0,21,0,7,0,0,0,-9.29378102254574e-18
2021-03-01,"0015000000r7pd9AAA","001000",642,6224,"000",0,498,3480,5,0,3,0,0,0,0,0,0,0,10,0,7,141,2,0,10,0,3,0,6,0,0,0,0,0,0,0,2,0,4,0,20,16,32,1,95,188,1,176,8,0,0,0,0,0,-8.47629258449167e-18
2020-01-01,"0013800001GMnnsAAD","001100",613,1495,"111",0,754,2263,14,0,2,39,2,8,0,0,0,0,1,0,3,2,0,0,0,0,9,4,8,1,0,0,0,0,0,0,5,0,0,0,30,55,6,0,89,114,0,12,5,102,132,0,0,0,-1.02186054756759e-17
2021-02-01,"0015000000tqSUIAA2","110000",647,2136,"110",0,163,853,2,1,37,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,11,1,4,2,10,81,1,17,4,0,54,1,0,0,-1.01036800453924e-17
2021-03-01,"0015000000Re5dvAAB","111100",685,2335,"111",0,932,3730,27,0,0,13,124,15,13,22,1,0,7,0,8,8,9,0,0,0,42,6,49,1,0,0,0,0,0,4,18,0,6,4,62,53,9,6,182,363,2,63,24,10,159,0,0,0,-9.39678022893187e-18
2021-06-01,"0015000000d518PAAQ","110000",165,1116,"111",0,136,816,0,0,0,0,39,1,0,0,0,0,0,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,14,16,14,0,80,8,0,17,6,2,66,0,0,0,-9.82178748054619e-18
2020-05-01,"0015000000Y14WzAAJ","101100",688,1606,"110",0,103,191,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,24,28,0,3,0,0,0,0,0,0,-8.87636318613883e-18
2020-05-01,"0015000000w4IPUAA2","000000",527,30179,"111",0,5155,15445,22,0,0,4,64,21,10,25,4,0,5,11,71,57,14,1,4,30,45,10,22,0,0,0,2,1,7,8,115,14,29,2,477,73,151,34,443,1673,7,189,48,912,1304,1,0,0,-6.8662523583507e-18
2021-05-01,"00138000015tf2hAAA","111100",659,7443,"111",0,222,2226,0,2,0,0,2,9,0,0,1,0,2,2,27,3,3,0,3,1,1,0,8,0,0,0,0,0,0,0,0,57,0,0,25,1,87,1,123,27,0,2,38,0,4,0,0,0,-8.27896778909931e-18
2021-05-01,"0015000000qarBPAAY","111000",641,1053,"110",0,128,382,0,0,0,0,6,2,4,6,0,0,1,1,0,19,0,0,0,0,0,0,3,2,0,0,0,0,0,1,2,0,3,0,4,2,4,1,11,31,0,0,2,1,15,0,0,0,-9.2374025095765e-18
2021-04-01,"0015000000Zht72AAB","001000",675,9004,"110",0,206,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6,13,2,49,3,0,0,0,0,0,-9.88900801524029e-18
2020-03-01,"00138000018av7IAAQ","110000",663,325,"111",0,262,1140,1,0,0,0,0,5,1,3,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,4,0,1,0,16,0,0,0,16,51,0,0,76,198,0,3,0,0,1,0,0,0,-8.97719398817998e-18
2021-05-01,"001500000134gVCAAY","001000",135,1297,"000",0,494,792,5,0,0,0,0,9,2,27,1,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,1,0,0,0,5,1,0,1,4,35,0,0,0,0,0,0,0,0,-8.28872560865168e-18
2020-06-01,"0015000000b5eSRAAY","000000",686,2398,"000",0,464,2878,7,2,14,2,39,14,0,4,1,0,0,0,1,8,0,0,0,0,17,2,12,0,0,0,0,0,0,0,28,0,1,0,50,0,10,0,21,526,1,39,9,15,75,3,0,0,-1.01047642475649e-17
2021-01-01,"0015000000QC8VOAA1","001100",746,2427,"110",0,198,736,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,1,3,1,66,0,84,5,2,86,6,2,34,0,0,0,-9.8131138631663e-18
2021-02-01,"00138000018d13xAAA","001100",679,997,"111",0,435,982,0,0,1,0,70,8,1,0,1,0,1,0,1,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,3,0,1,2,16,0,0,1,8,208,0,6,7,1,81,0,0,0,-9.75456694585208e-18
2020-01-01,"0015000000QxHKvAAN","111100",713,1111,"110",0,219,1530,2,0,0,24,98,5,0,0,2,0,6,1,12,4,7,4,1,1,1,0,3,5,0,0,0,0,0,1,13,0,0,4,28,4,7,6,44,164,2,28,13,48,180,0,0,0,-8.86768956875894e-18
2020-05-01,"00138000015tDijAAE","101000",102,1305,"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260419568473725
2020-01-01,"0015000000OqkyhAAB","111100",725,7427,"111",0,2658,25955,42,0,8,52,296,63,0,0,0,1,35,15,56,105,271,0,4,313,52,16,40,6,2,0,3,0,4,17,320,352,4,901,1925,543,1707,54,4309,726,484,1089,892,204,710,0,0,0,-4.01480064471382e-18
2020-02-01,"00138000017e9gyAAA","001000",643,1300,"000",0,291,3037,0,0,0,96,33,11,2,6,0,0,11,1,55,55,5,6,1,0,3,0,27,2,0,0,9,0,0,1,12,0,3,0,42,59,38,3,153,229,0,64,15,19,70,0,0,0,-8.67686998640149e-18
2020-04-01,"0013800001EkFdEAAV","101000",115,310,"111",0,56,434,1,0,1,0,10,0,0,0,0,0,1,0,30,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,16,12,16,0,80,0,0,23,7,0,9,0,0,0,-8.50122923445884e-18
2020-03-01,"00150000010i075AAA","110000",652,2831,"011",0,67,2070,4,0,0,0,1,1,1,6,2,1,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,1,4,117,1,8,9,218,3,1,9,54,73,0,13,13,38,65,1,0,0,-8.42641928455734e-18
2020-11-01,"0015000000d4usgAAA","000000",711,2299,"110",0,250,1314,10,3,3,2,11,22,7,2,0,0,0,1,0,0,1,0,0,0,16,1,6,12,0,1,0,0,0,19,132,1,50,0,227,0,2,0,9,37,0,7,16,1,16,0,1,0,-8.88286839917374e-18
2020-01-01,"0015000000aeZKcAAM","001000",703,4541,"100",0,45,524,0,0,1,8,0,17,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,6,103,0,0,2,0,0,0,0,0,0.002
2020-04-01,"0013800001COY3KAAX","000000",685,1839,"110",0,353,2166,14,0,4,0,1,48,1,12,0,0,6,0,0,1,0,0,0,0,4,0,34,5,1,0,1,0,2,0,2,0,9,0,73,21,2,2,65,100,0,8,0,50,62,0,0,0,-9.1994554335395e-18
2021-02-01,"0013800001R3QVTAA3","100100",602,2054,"111",0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,2,0,1,0,0,1,0,0,0,0.00499999999999999
2020-01-01,"0013800001AKjawAAD","001000",726,1,"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505836235140391
2020-01-01,"0015000000raMYgAAM","111100",287,1987,"111",0,60,3020,17,0,0,8,30,1,0,0,0,0,33,4,85,10,16,2,0,0,8,0,2,0,1,0,0,0,0,1,6,5,0,7,26,166,112,1,445,83,1,159,5,0,49,0,0,0,-8.71590126461097e-18
2021-01-01,"0015000000w5CgeAAE","100000",634,1558,"100",0,276,2641,0,0,0,0,1,0,0,0,0,0,1,0,8,1,2,0,0,0,6,1,2,0,0,0,0,0,0,0,1,1,21,0,31,613,2,2,863,27,0,80,7,15,17,0,0,0,-8.7809533949601e-18
2020-05-01,"0013800001Cw6LGAAZ","100100",103,1023,"111",0,0,904,5,0,1,0,110,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,6,0,0,0,12,162,3,0,231,44,0,2,0,0,104,0,0,0,0.000499999999999993
2021-03-01,"0013800001CwaQsAAJ","100100",653,1618,"000",0,196,1856,0,0,0,3,52,20,0,2,0,0,8,4,32,62,3,0,3,75,7,1,4,0,4,0,0,0,0,0,4,0,0,0,9,10,8,13,106,131,0,18,0,33,89,0,0,0,-9.24607612695638e-18
2020-11-01,"0015000000LwyAuAAJ","110000",719,1721,"111",0,10,351,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,24,0,1,0,37,1,0,1,3,23,0,0,4,1,5,0,0,0,-9.44014831583129e-18
2020-08-01,"0015000000mPwkKAAS","100000",133,2862,"110",0,488,2127,1,0,1,0,1,5,0,6,0,0,0,0,3,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,28,0,0,0,53,2,7,0,17,170,20,25,22,177,185,0,0,0,-9.79468242623405e-18
2021-06-01,"0015000000U89HVAAZ","110000",687,1840,"000",0,1614,14637,2,3,6,0,13,65,0,2,1,0,3,0,69,3,2,0,0,1,15,5,1,63,1,0,0,0,0,0,249,4,0,1,372,748,1,29,1533,586,0,25,6,1743,1895,0,0,0,-7.94394931780129e-18
2021-06-01,"0015000000oK2ekAAC","110000",655,3531,"111",0,643,1957,0,0,0,0,2,9,0,3,0,0,4,3,2,2,3,0,0,0,0,3,2,1,0,0,0,0,0,1,196,1,20,0,258,1,10,1,19,84,4,82,17,1,27,0,0,0,-9.79142981971659e-18
2021-06-01,"00138000018af5AAAQ","001100",619,951,"000",0,389,819,2,0,8,0,0,2,0,5,0,0,0,0,3,1,2,0,0,0,8,0,3,0,0,0,0,0,0,0,9,0,0,0,12,0,19,0,26,177,0,26,12,0,0,1,1,0,-1.00353753085258e-17
2020-04-01,"0015000000iT5SYAA0","110000",680,830,"111",0,15,625,7,0,5,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,8,1,0,1,0,1,2,0,0,3,13,3,0,0,14,10,0,2,3,2,8,0,0,0,-9.1550031444676e-18
2021-04-01,"0015000000Re5dvAAB","111100",685,2354,"111",0,774,3909,29,0,0,0,103,20,4,19,0,1,34,4,30,9,29,0,5,9,23,2,28,5,0,0,0,0,0,11,37,0,4,3,110,77,19,17,261,411,2,75,55,9,125,1,1,0,-8.33643050424104e-18
2021-04-01,"00138000018aGz0AAE","101100",705,5255,"111",0,37,84,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,3,0,1,30,0,0,0,-8.01875926770279e-18
2021-03-01,"0013800001TB98NAAT","100000",606,1395,"000",0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753787878787879
2020-08-01,"0013800001NuHBtAAN","001000",73,818,"110",0,79,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,13,0,34,1,0,0,0,0,0,-9.34582272682505e-18
2021-06-01,"0015000000kjWrtAAE","111000",654,879,"100",0,32,1134,0,0,0,0,2,20,0,3,0,0,1,1,1,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,12,0,1,5,20,70,10,4,133,139,0,6,1,1,5,0,0,0,-8.97610978600749e-18
2020-09-01,"00138000018bPzcAAE","111100",653,855,"110",0,819,4461,0,0,2,5,32,9,1,11,0,0,0,0,0,10,1,9,0,0,1,0,0,0,2,0,0,0,0,0,10,1,2,2,22,464,2,3,773,361,0,55,0,23,76,0,0,0,-8.84492132313674e-18
2021-06-01,"0015000000xytWjAAI","111100",667,1157,"110",0,384,8720,18,0,5,0,347,13,0,13,0,0,53,8,224,48,8,0,13,79,27,2,51,0,2,1,0,0,0,8,23,2,71,0,145,531,50,127,1596,290,11,154,45,99,521,0,0,0,-7.85504473965748e-18
2020-08-01,"0015000000kjWrtAAE","111000",654,770,"100",0,38,646,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,29,5,2,43,161,0,22,4,0,0,0,0,0,-9.27968639430343e-18
2020-08-01,"0013800001Lm6NdAAJ","111000",603,1549,"110",0,1215,5092,9,2,17,0,348,32,21,5,0,0,0,3,2,14,4,0,1,6,6,0,6,81,6,3,0,0,0,6,160,2,95,0,391,17,3,0,136,486,1,93,16,0,404,0,0,0,-7.88214979396962e-18
2020-10-01,"0013t00001UuYhDAAV","101000",609,540,"110",0,142,836,17,0,0,6,2,10,0,3,0,0,7,0,33,3,1,1,0,0,6,4,16,0,0,0,0,0,0,2,3,2,1,0,25,0,4,6,35,9,0,20,10,0,6,0,1,0,-9.6786727937781e-18
2020-10-01,"0015000000QVOnOAAX","111100",709,12965,"111",0,5718,28615,47,10,23,7,112,84,17,138,2,5,24,6,49,38,16,2,3,17,110,19,34,12,1,0,0,0,0,55,425,7,414,246,1511,1215,50,153,2390,1977,2,746,94,773,1005,0,0,0,-5.92299646828831e-18
2020-10-01,"0015000000xQ6A9AAK","111100",648,6223,"111",0,841,4606,52,0,7,17,143,207,1,3,0,0,41,0,67,46,2,4,1,4,25,2,31,4,60,1,0,0,0,1,7,7,0,0,62,100,29,7,269,255,8,107,44,3,156,2,1,0,-8.30932544992891e-18
2020-11-01,"0013800001Nrpt2AAB","111000",717,2225,"110",0,876,7199,6,0,0,0,33,10,7,12,0,0,0,1,0,0,3,0,0,0,11,1,13,1,0,0,0,0,0,112,45,0,336,2,754,59,32,7,247,775,1,31,18,14,551,0,0,0,-8.44593492366208e-18
2020-05-01,"0015000000ruQHfAAM","000000",669,1427,"000",0,29,423,0,0,0,0,6,0,0,0,0,0,5,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,28,0,19,1,27,6,1,59,2,1,6,0,0,0,-9.53555810701001e-18
2020-06-01,"0013800001QB380AAD","111100",676,434,"111",0,541,2252,11,0,0,3,78,23,1,3,0,0,10,0,23,2,7,1,0,0,6,2,144,0,1,0,0,1,0,4,6,2,2,0,59,15,32,2,86,115,3,70,28,1,175,3,1,1,-8.79938483189235e-18
2020-06-01,"0013800001GMnnsAAD","001100",613,2200,"111",0,550,2337,0,0,0,1,5,0,0,1,0,0,3,3,0,0,14,0,0,0,3,3,0,0,0,0,3,2,0,3,11,0,0,1,53,116,18,1,188,148,4,1,21,122,173,0,0,0,-9.14632952708772e-18
2020-05-01,"0015000000QxHKvAAN","111100",713,1123,"110",0,35,242,1,7,17,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,4,10,4,1,0,7,23,1,2,2,0,7,0,0,0,-8.95008893386784e-18
2020-06-01,"0015000000qarBPAAY","111000",641,706,"110",0,21,138,0,0,0,1,5,1,1,5,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,8,0,0,2,9,0,0,1,0,5,6,0,0,0,-7.98406479818325e-18
2020-06-01,"0015000000QC8VOAA1","001100",746,1879,"110",0,187,917,6,0,1,0,19,5,0,0,0,0,1,0,2,0,0,0,0,0,12,2,7,0,0,0,0,0,1,0,13,0,0,0,9,1,50,1,68,4,0,126,10,2,18,1,0,0,-1.028148920168e-17
2020-10-01,"00138000015tf2hAAA","111100",659,7128,"111",0,430,2165,7,0,7,0,6,13,0,0,0,1,5,0,2,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,59,0,0,0,84,5,47,0,42,1,6,30,28,9,21,0,0,0,-9.55398954394227e-18
2020-07-01,"0013800001COoOfAAL","000000",657,1210,"000",0,170,1226,3,0,1,0,0,2,2,2,0,0,0,0,5,0,0,0,0,0,14,4,4,0,0,0,13,0,7,0,273,2,0,0,278,17,2,0,43,45,0,0,6,0,10,0,0,0,-8.61073365387988e-18
2020-09-01,"0015000000qcheKAAQ","111100",680,3140,"110",0,1110,7573,1,0,1,2,79,38,0,0,1,2,9,0,43,16,17,0,0,28,12,1,6,11,4,0,0,0,0,1,31,4,75,41,266,27,88,6,303,366,4,261,26,23,1447,0,0,0,-8.3548619411733e-18
2020-09-01,"0015000000b5eSRAAY","000000",686,2470,"000",0,901,4414,1,0,5,1,67,10,2,85,1,0,0,0,2,2,0,0,0,0,13,0,7,0,0,0,0,0,0,4,52,1,15,0,92,2,17,1,41,987,1,105,8,29,128,0,0,0,-9.99200722162641e-18
2021-03-01,"0015000000tQ1mTAAS","001100",508,33610,"111",0,694,3693,3,0,0,0,72,75,0,12,0,0,10,1,21,2,10,0,1,2,3,1,0,3,16,3,32,0,35,1,149,4,24,0,216,10,23,2,75,385,10,215,18,6,80,0,0,0,-7.16874476447416e-18
2021-04-01,"0013800001COY3KAAX","000000",685,2060,"110",0,720,8349,2,0,13,9,7,65,0,18,0,0,8,2,26,11,7,0,1,0,7,0,5,13,0,0,0,0,0,411,57,5,413,0,1084,62,17,28,226,185,0,26,8,151,183,1,0,0,-8.00141203294302e-18
2020-03-01,"0015000000dqjyPAAQ","001000",697,4218,"110",0,2951,8531,6,0,0,46,0,24,3,10,0,0,1,0,33,2,0,0,1,1,27,3,8,0,0,0,5,1,3,0,622,9,0,0,733,6,244,11,364,237,0,84,9,0,21,0,0,0,-7.96238075473354e-18
2020-02-01,"0015000000ZgRGEAA3","111100",666,219,"110",0,167,1258,0,0,0,2,2,7,0,0,0,0,23,18,7,21,0,0,6,0,3,0,15,0,4,0,3,2,3,12,13,2,9,0,33,13,6,4,50,22,0,17,9,12,31,0,2,0,-8.79938483189235e-18
2021-01-01,"00138000018aGz0AAE","101100",705,4368,"111",0,90,328,10,0,0,3,10,2,0,2,0,0,3,0,5,6,2,2,2,0,4,0,45,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,12,23,1,2,2,0,13,0,0,0,-9.26017075519869e-18
2020-09-01,"0015000000XZqVjAAL","101100",678,5795,"110",0,206,3239,1,0,1,1,37,3,0,0,0,0,0,1,1,0,1,0,1,0,7,0,0,4,2,0,0,0,0,0,58,1,0,4,109,299,22,8,602,158,19,301,34,29,85,0,0,0,-9.00213063814714e-18
2020-12-01,"0015000000Pwb6dAAB","001000",479,3933,"111",0,223,1592,0,0,0,1,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,31,0,0,0,41,127,9,3,225,28,0,72,0,0,6,0,0,0,-9.37618038765464e-18
2021-05-01,"0015000000YYyXmAAL","111100",550,25975,"111",0,2263,10067,28,0,5,0,36,73,74,27,0,0,55,68,15,44,46,0,10,1,29,8,32,152,8,0,0,0,0,105,104,8,81,7,493,112,40,19,315,916,26,235,111,156,277,0,0,0,-7.43979530759553e-18
2021-01-01,"0015000000QThwZAAT","100000",692,2321,"111",0,914,5432,17,0,0,2,45,13,1,10,0,0,9,3,45,20,4,0,0,9,18,2,16,0,0,0,0,0,0,4,36,1,129,0,230,142,29,33,429,577,1,58,72,98,177,0,0,0,-9.03682510766668e-18
